"","x"
"z[5946]",0.99967
"z[5947]",0.99968
"z[5948]",0.99965
"z[5949]",0.99959
"z[5950]",0.99958
"z[5951]",0.99942
"z[5952]",0.99882
"z[5953]",0.99788
"z[5954]",0.99877
"z[5955]",0.99909
"z[5956]",0.99905
"z[5957]",0.99875
"z[5958]",0.99854
"z[5959]",0.99845
"z[5960]",0.99765
"z[5961]",0.99604
"z[5962]",0.99821
"z[5963]",0.99914
"z[5964]",0.99949
"z[5965]",0.99963
"z[5966]",0.99956
"z[5967]",0.9997
"z[5968]",0.9997
"z[5969]",0.99942
"z[5970]",0.99961
"z[5971]",0.99973
"z[5972]",0.99972
"z[5973]",0.9997
"z[5974]",0.99954
"z[5975]",0.9992
"z[5976]",0.99877
"z[5977]",0.99919
"z[5978]",0.99918
"z[5979]",0.99931
"z[5980]",0.9996
"z[5981]",0.99964
"z[5982]",0.99967
"z[5983]",0.99921
"z[5984]",0.99892
"z[5985]",0.99853
"z[5986]",0.99771
"z[5987]",0.99497
"z[5988]",0.99236
"z[5989]",0.98708
"z[5990]",0.98107
"z[5991]",0.97937
"z[5992]",0.97257
"z[5993]",0.98499
"z[5994]",0.99107
"z[5995]",0.99304
"z[5996]",0.9942
"z[5997]",0.99711
"z[5998]",0.99865
"z[5999]",0.99939
"z[6000]",0.99958
"z[6001]",0.99957
"z[6002]",0.99954
"z[6003]",0.99963
"z[6004]",0.99967
"z[6005]",0.99946
"z[6006]",0.99946
"z[6007]",0.99959
"z[6008]",0.99958
"z[6009]",0.99953
"z[6010]",0.99923
"z[6011]",0.99829
"z[6012]",0.99678
"z[6013]",0.99723
"z[6014]",0.99872
"z[6015]",0.99922
"z[6016]",0.99924
"z[6017]",0.99948
"z[6018]",0.99958
"z[6019]",0.99956
"z[6020]",0.99969
"z[6021]",0.99953
"z[6022]",0.99938
"z[6023]",0.99947
"z[6024]",0.99967
"z[6025]",0.99975
"z[6026]",0.99968
"z[6027]",0.99969
"z[6028]",0.99969
"z[6029]",0.99968
"z[6030]",0.99952
"z[6031]",0.9992
"z[6032]",0.99873
"z[6033]",0.99883
"z[6034]",0.99859
"z[6035]",0.99796
"z[6036]",0.9983
"z[6037]",0.9984
"z[6038]",0.99811
"z[6039]",0.99784
"z[6040]",0.99682
"z[6041]",0.99874
"z[6042]",0.99923
"z[6043]",0.99947
"z[6044]",0.99958
"z[6045]",0.99964
"z[6046]",0.99974
"z[6047]",0.99971
"z[6048]",0.9996
"z[6049]",0.9994
"z[6050]",0.99951
"z[6051]",0.9995
"z[6052]",0.99941
"z[6053]",0.9993
"z[6054]",0.9989
"z[6055]",0.99757
"z[6056]",0.99371
"z[6057]",0.99247
"z[6058]",0.99144
"z[6059]",0.98772
"z[6060]",0.97822
"z[6061]",0.9588
"z[6062]",0.91044
"z[6063]",0.78423
"z[6064]",0.64535
"z[6065]",0.65188
"z[6066]",0.64945
"z[6067]",0.63373
"z[6068]",0.62118
"z[6069]",0.6097
"z[6070]",0.58771
"z[6071]",0.73246
"z[6072]",0.81305
"z[6073]",0.84577
"z[6074]",0.8856
"z[6075]",0.94202
"z[6076]",0.96377
"z[6077]",0.98473
"z[6078]",0.9934
"z[6079]",0.99723
"z[6080]",0.99879
"z[6081]",0.99921
"z[6082]",0.99953
"z[6083]",0.99956
"z[6084]",0.99957
"z[6085]",0.9996
"z[6086]",0.99954
"z[6087]",0.9994
"z[6088]",0.99924
"z[6089]",0.99867
"z[6090]",0.99807
"z[6091]",0.99907
"z[6092]",0.99943
"z[6093]",0.99941
"z[6094]",0.99956
"z[6095]",0.99965
"z[6096]",0.99945
"z[6097]",0.99883
"z[6098]",0.999
"z[6099]",0.99893
"z[6100]",0.99917
"z[6101]",0.99924
"z[6102]",0.99922
"z[6103]",0.99935
"z[6104]",0.99938
"z[6105]",0.99954
"z[6106]",0.99935
"z[6107]",0.9991
"z[6108]",0.99864
"z[6109]",0.99765
"z[6110]",0.99583
"z[6111]",0.99282
"z[6112]",0.9853
"z[6113]",0.96609
"z[6114]",0.95765
"z[6115]",0.95175
"z[6116]",0.93539
"z[6117]",0.91741
"z[6118]",0.94133
"z[6119]",0.96569
"z[6120]",0.98059
"z[6121]",0.98836
"z[6122]",0.99543
"z[6123]",0.99835
"z[6124]",0.9994
"z[6125]",0.99966
"z[6126]",0.99967
"z[6127]",0.99939
"z[6128]",0.99944
"z[6129]",0.99964
"z[6130]",0.99973
"z[6131]",0.99976
"z[6132]",0.99967
"z[6133]",0.99952
"z[6134]",0.99934
"z[6135]",0.9996
"z[6136]",0.99969
"z[6137]",0.99972
"z[6138]",0.99967
"z[6139]",0.99969
"z[6140]",0.99945
"z[6141]",0.9992
"z[6142]",0.99949
"z[6143]",0.99958
"z[6144]",0.99949
"z[6145]",0.9996
"z[6146]",0.99976
"z[6147]",0.99971
"z[6148]",0.99962
"z[6149]",0.99962
"z[6150]",0.99966
"z[6151]",0.99979
"z[6152]",0.99983
"z[6153]",0.99985
"z[6154]",0.99984
"z[6155]",0.9997
"z[6156]",0.99973
"z[6157]",0.99971
"z[6158]",0.99967
"z[6159]",0.99945
"z[6160]",0.99951
"z[6161]",0.99959
"z[6162]",0.99953
"z[6163]",0.99945
"z[6164]",0.99942
"z[6165]",0.99955
"z[6166]",0.9996
"z[6167]",0.99955
"z[6168]",0.9995
"z[6169]",0.99963
"z[6170]",0.9996
"z[6171]",0.99966
"z[6172]",0.99976
"z[6173]",0.99981
"z[6174]",0.9998
"z[6175]",0.99963
"z[6176]",0.99959
"z[6177]",0.99957
"z[6178]",0.99962
"z[6179]",0.99963
"z[6180]",0.99965
"z[6181]",0.9996
"z[6182]",0.99947
"z[6183]",0.99896
"z[6184]",0.99777
"z[6185]",0.99803
"z[6186]",0.99876
"z[6187]",0.99909
"z[6188]",0.99928
"z[6189]",0.99931
"z[6190]",0.99877
"z[6191]",0.99823
"z[6192]",0.99634
"z[6193]",0.99284
"z[6194]",0.98397
"z[6195]",0.99155
"z[6196]",0.99455
"z[6197]",0.99586
"z[6198]",0.99789
"z[6199]",0.99833
"z[6200]",0.99859
"z[6201]",0.99917
"z[6202]",0.99947
"z[6203]",0.9995
"z[6204]",0.9996
"z[6205]",0.99965
"z[6206]",0.99962
"z[6207]",0.99973
"z[6208]",0.99974
"z[6209]",0.99973
"z[6210]",0.99971
"z[6211]",0.99975
"z[6212]",0.9998
"z[6213]",0.99972
"z[6214]",0.99974
"z[6215]",0.9997
"z[6216]",0.99977
"z[6217]",0.99984
"z[6218]",0.99988
"z[6219]",0.99978
"z[6220]",0.99966
"z[6221]",0.99958
"z[6222]",0.99956
"z[6223]",0.9995
"z[6224]",0.99925
"z[6225]",0.9992
"z[6226]",0.99868
"z[6227]",0.9978
"z[6228]",0.99509
"z[6229]",0.98848
"z[6230]",0.97203
"z[6231]",0.95205
"z[6232]",0.91973
"z[6233]",0.86265
"z[6234]",0.85404
"z[6235]",0.83774
"z[6236]",0.79683
"z[6237]",0.70405
"z[6238]",0.66427
"z[6239]",0.56019
"z[6240]",0.44772
"z[6241]",0.17497
"z[6242]",0.10438
"z[6243]",0.08667
"z[6244]",0.10875
"z[6245]",0.14168
"z[6246]",0.332
"z[6247]",0.40448
"z[6248]",0.46212
"z[6249]",0.48287
"z[6250]",0.51089
"z[6251]",0.52838
"z[6252]",0.66222
"z[6253]",0.75483
"z[6254]",0.86376
"z[6255]",0.92182
"z[6256]",0.94634
"z[6257]",0.97288
"z[6258]",0.98358
"z[6259]",0.98908
"z[6260]",0.99541
"z[6261]",0.99797
"z[6262]",0.99909
"z[6263]",0.99973
"z[6264]",0.99974
"z[6265]",0.99979
"z[6266]",0.99988
"z[6267]",0.99982
"z[6268]",0.99983
"z[6269]",0.99987
"z[6270]",0.99975
"z[6271]",0.99965
"z[6272]",0.9997
"z[6273]",0.99973
"z[6274]",0.99971
"z[6275]",0.99976
"z[6276]",0.99974
"z[6277]",0.99952
"z[6278]",0.99905
"z[6279]",0.99753
"z[6280]",0.99548
"z[6281]",0.99138
"z[6282]",0.98102
"z[6283]",0.95647
"z[6284]",0.89246
"z[6285]",0.80147
"z[6286]",0.56574
"z[6287]",0.52551
"z[6288]",0.43002
"z[6289]",0.41475
"z[6290]",0.38617
"z[6291]",0.34976
"z[6292]",0.35625
"z[6293]",0.68454
"z[6294]",0.82714
"z[6295]",0.88539
"z[6296]",0.90695
"z[6297]",0.91386
"z[6298]",0.9127
"z[6299]",0.90271
"z[6300]",0.88149
"z[6301]",0.86482
"z[6302]",0.82059
"z[6303]",0.82475
"z[6304]",0.82791
"z[6305]",0.83166
"z[6306]",0.866
"z[6307]",0.89497
"z[6308]",0.91822
"z[6309]",0.92705
"z[6310]",0.92986
"z[6311]",0.93309
"z[6312]",0.94081
"z[6313]",0.93972
"z[6314]",0.93069
"z[6315]",0.92944
"z[6316]",0.92363
"z[6317]",0.90433
"z[6318]",0.89907
"z[6319]",0.90334
"z[6320]",0.90478
"z[6321]",0.91591
"z[6322]",0.93232
"z[6323]",0.96213
"z[6324]",0.97533
"z[6325]",0.98638
"z[6326]",0.99169
"z[6327]",0.99449
"z[6328]",0.99726
"z[6329]",0.9983
"z[6330]",0.99914
"z[6331]",0.99952
"z[6332]",0.99963
"z[6333]",0.9997
"z[6334]",0.99972
"z[6335]",0.99967
"z[6336]",0.99955
"z[6337]",0.99959
"z[6338]",0.99943
"z[6339]",0.99926
"z[6340]",0.99882
"z[6341]",0.99796
"z[6342]",0.99627
"z[6343]",0.99352
"z[6344]",0.98592
"z[6345]",0.9847
"z[6346]",0.98057
"z[6347]",0.98633
"z[6348]",0.98778
"z[6349]",0.98984
"z[6350]",0.99068
"z[6351]",0.99316
"z[6352]",0.99382
"z[6353]",0.99521
"z[6354]",0.99568
"z[6355]",0.99591
"z[6356]",0.99549
"z[6357]",0.99435
"z[6358]",0.99642
"z[6359]",0.99728
"z[6360]",0.99696
"z[6361]",0.99778
"z[6362]",0.99883
"z[6363]",0.99944
"z[6364]",0.9996
"z[6365]",0.99976
"z[6366]",0.99983
"z[6367]",0.99981
"z[6368]",0.99978
"z[6369]",0.99966
"z[6370]",0.99966
"z[6371]",0.9996
"z[6372]",0.99944
"z[6373]",0.99888
"z[6374]",0.9991
"z[6375]",0.99938
"z[6376]",0.99953
"z[6377]",0.99962
"z[6378]",0.99961
"z[6379]",0.99949
"z[6380]",0.99939
"z[6381]",0.99908
"z[6382]",0.99839
"z[6383]",0.99831
"z[6384]",0.99848
"z[6385]",0.9982
"z[6386]",0.99899
"z[6387]",0.99909
"z[6388]",0.9988
"z[6389]",0.99918
"z[6390]",0.99946
"z[6391]",0.99954
"z[6392]",0.99939
"z[6393]",0.99967
"z[6394]",0.99974
"z[6395]",0.99971
"z[6396]",0.99968
"z[6397]",0.99967
"z[6398]",0.99947
"z[6399]",0.999
"z[6400]",0.99911
"z[6401]",0.99951
"z[6402]",0.99948
"z[6403]",0.99954
"z[6404]",0.9994
"z[6405]",0.99935
"z[6406]",0.99929
"z[6407]",0.99947
"z[6408]",0.99936
"z[6409]",0.99932
"z[6410]",0.99896
"z[6411]",0.99906
"z[6412]",0.99892
"z[6413]",0.9992
"z[6414]",0.99937
"z[6415]",0.99934
"z[6416]",0.99897
"z[6417]",0.99865
"z[6418]",0.99834
"z[6419]",0.99747
"z[6420]",0.9955
"z[6421]",0.99325
"z[6422]",0.98794
"z[6423]",0.97456
"z[6424]",0.98581
"z[6425]",0.99009
"z[6426]",0.99214
"z[6427]",0.9925
"z[6428]",0.99134
"z[6429]",0.98837
"z[6430]",0.99259
"z[6431]",0.99407
"z[6432]",0.99594
"z[6433]",0.99817
"z[6434]",0.99916
"z[6435]",0.9994
"z[6436]",0.99969
"z[6437]",0.99974
"z[6438]",0.99955
"z[6439]",0.99927
"z[6440]",0.99881
"z[6441]",0.99819
"z[6442]",0.99834
"z[6443]",0.99833
"z[6444]",0.99904
"z[6445]",0.99951
"z[6446]",0.99958
"z[6447]",0.99955
"z[6448]",0.99937
"z[6449]",0.9983
"z[6450]",0.99607
"z[6451]",0.99375
"z[6452]",0.98734
"z[6453]",0.98339
"z[6454]",0.98004
"z[6455]",0.97
"z[6456]",0.9435
"z[6457]",0.87998
"z[6458]",0.73929
"z[6459]",0.41547
"z[6460]",0.01369
"z[6461]",0
"z[6462]",0
"z[6463]",0.00019
"z[6464]",0
"z[6465]",6e-05
"z[6466]",0.00125
"z[6467]",0.00096
"z[6468]",0
"z[6469]",0.00024
"z[6470]",0.00113
"z[6471]",0.00065
"z[6472]",0.0011
"z[6473]",0.02599
"z[6474]",0.09065
"z[6475]",0.11801
"z[6476]",0.12834
"z[6477]",0.13016
"z[6478]",0.13482
"z[6479]",0.13427
"z[6480]",0.12255
"z[6481]",0.12872
"z[6482]",0.12508
"z[6483]",0.12786
"z[6484]",0.12177
"z[6485]",0.10282
"z[6486]",0.05162
"z[6487]",0.10032
"z[6488]",0.11788
"z[6489]",0.2209
"z[6490]",0.26161
"z[6491]",0.32848
"z[6492]",0.65102
"z[6493]",0.79994
"z[6494]",0.88813
"z[6495]",0.94635
"z[6496]",0.96945
"z[6497]",0.97732
"z[6498]",0.98231
"z[6499]",0.98443
"z[6500]",0.99071
"z[6501]",0.99337
"z[6502]",0.99389
"z[6503]",0.99308
"z[6504]",0.99225
"z[6505]",0.99477
"z[6506]",0.99754
"z[6507]",0.99854
"z[6508]",0.99877
"z[6509]",0.99908
"z[6510]",0.99911
"z[6511]",0.99902
"z[6512]",0.9994
"z[6513]",0.99942
"z[6514]",0.99918
"z[6515]",0.99842
"z[6516]",0.99603
"z[6517]",0.99426
"z[6518]",0.98903
"z[6519]",0.97587
"z[6520]",0.97306
"z[6521]",0.97297
"z[6522]",0.97718
"z[6523]",0.97778
"z[6524]",0.98418
"z[6525]",0.98594
"z[6526]",0.98486
"z[6527]",0.9796
"z[6528]",0.96439
"z[6529]",0.92711
"z[6530]",0.83165
"z[6531]",0.64408
"z[6532]",0.42317
"z[6533]",0.26166
"z[6534]",0.20999
"z[6535]",0.21195
"z[6536]",0.20851
"z[6537]",0.19807
"z[6538]",0.18124
"z[6539]",0.1316
"z[6540]",0.13697
"z[6541]",0.13301
"z[6542]",0.12632
"z[6543]",0.12604
"z[6544]",0.1426
"z[6545]",0.3015
"z[6546]",0.39272
"z[6547]",0.45114
"z[6548]",0.51859
"z[6549]",0.54504
"z[6550]",0.55263
"z[6551]",0.55831
"z[6552]",0.55834
